ComplaintID,ProductCategory,ComplaintReason,UnitsSold,SalesValue,ComplaintCount
42391,Jewelry,Defective Item,5,32552,1
42392,Footwear,Poor Quality,3,30132,1
42393,Bedding,Wrong Size,9,11349,1
42394,Electronics,Poor Quality,5,11472,1
42395,Stationery,Wrong Size,7,20324,1
42396,Jewelry,Wrong Size,7,38811,1
42397,Clothing,Damage on Delivery,2,28371,1
42398,Books,Missing Item,2,46708,1
42399,Bedding,Poor Quality,4,34544,1
42400,Kitchenware,Incorrect Item Sent,5,47408,1
42401,Bedding,Poor Quality,3,36054,1
42402,Stationery,Poor Quality,5,31721,1
42403,Groceries,Poor Quality,6,37573,1
42404,Footwear,Packaging Issues,4,29896,1
42405,Home Appliances,Defective Item,2,13900,1
42406,Jewelry,Wrong Size,3,24140,1
42407,Bedding,Late Delivery,3,48600,1
42408,Beauty Products,Missing Item,5,20117,1
42409,Electronics,Missing Item,5,41802,1
42410,Footwear,Poor Quality,2,43788,1
42411,Electronics,Defective Item,6,8924,1
42412,Toys,Incorrect Item Sent,5,46475,1
42413,Stationery,Poor Quality,5,13074,1
41512,Kitchenware,Late Delivery,8,48863,1
41513,Beauty Products,Damage on Delivery,7,45605,1
41514,Bedding,Defective Item,2,47429,1
41515,Stationery,Missing Item,8,48863,1
41516,Jewelry,Poor Quality,7,45605,1
41517,Jewelry,Late Delivery,2,47429,1
41518,Jewelry,Defective Item,8,48863,1
41519,Bedding,Missing Item,7,45605,1
41520,Bedding,Incorrect Item Sent,2,47429,1
41521,Kitchenware,Poor Quality,8,48863,1
41522,Kitchenware,Defective Item,7,45605,1
41523,Beauty Products,Missing Item,2,47429,1
41524,Home Appliances,Damage on Delivery,8,48863,1
41525,Bedding,Poor Quality,7,45605,1
41526,Jewelry,Damage on Delivery,2,47429,1
41527,Stationery,Missing Item,8,48863,1
41528,Stationery,Missing Item,7,45605,1
41529,Footwear,Late Delivery,2,47429,1
41530,Beauty Products,Poor Quality,8,48863,1
41531,Groceries,Missing Item,7,45605,1
41532,Jewelry,Poor Quality,2,47429,1
41533,Kitchenware,Poor Quality,8,48863,1
41534,Beauty Products,Missing Item,7,45605,1
41535,Furniture,Wrong Size,2,47429,1
41536,Stationery,Damage on Delivery,8,48863,1
41537,Kitchenware,Missing Item,7,45605,1
41538,Books,Damage on Delivery,2,47429,1
41539,Books,Missing Item,8,48863,1
41540,Stationery,Missing Item,7,45605,1
41541,Bedding,Missing Item,2,47429,1
41542,Bedding,Incorrect Item Sent,8,48863,1
41543,Stationery,Poor Quality,7,45605,1
41544,Bedding,Wrong Size,2,47429,1
41545,Home Appliances,Damage on Delivery,8,48863,1
41546,Jewelry,Damage on Delivery,7,45605,1
41547,Bedding,Incorrect Item Sent,2,47429,1
41548,Bedding,Defective Item,8,48863,1
41549,Home Appliances,Defective Item,7,45605,1
41550,Clothing,Poor Quality,2,47429,1
41551,Jewelry,Damage on Delivery,8,48863,1
41552,Clothing,Late Delivery,7,45605,1
41553,Bedding,Late Delivery,2,47429,1
41554,Beauty Products,Damage on Delivery,8,48863,1
41555,Bedding,Missing Item,7,45605,1
41556,Groceries,Missing Item,2,47429,1
41557,Beauty Products,Damage on Delivery,8,48863,1
41558,Kitchenware,Defective Item,7,45605,1
41559,Books,Incorrect Item Sent,2,47429,1
41560,Bedding,Wrong Size,8,48863,1
41561,Home Appliances,Missing Item,7,45605,1
41562,Bedding,Missing Item,2,47429,1
41563,Electronics,Missing Item,8,48863,1
41564,Bedding,Incorrect Item Sent,7,45605,1
41565,Jewelry,Missing Item,2,47429,1
41566,Kitchenware,Wrong Size,8,48863,1
41567,Kitchenware,Wrong Size,7,45605,1
41568,Home Appliances,Missing Item,2,47429,1
41569,Jewelry,Poor Quality,8,48863,1
41570,Beauty Products,Late Delivery,7,45605,1
41571,Groceries,Incorrect Item Sent,2,47429,1
41572,Kitchenware,Missing Item,8,48863,1
41573,Beauty Products,Damage on Delivery,7,45605,1
41574,Beauty Products,Poor Quality,2,47429,1
41575,Jewelry,Wrong Size,8,48863,1
41576,Jewelry,Defective Item,7,45605,1
41577,Sports Equipment,Damage on Delivery,2,47429,1
41578,Bedding,Wrong Size,8,48863,1
41579,Jewelry,Defective Item,7,45605,1
41580,Kitchenware,Packaging Issues,2,47429,1
41581,Electronics,Poor Quality,8,48863,1
41582,Books,Defective Item,7,45605,1
41583,Footwear,Wrong Size,2,47429,1
41584,Electronics,Wrong Size,8,48863,1
41585,Jewelry,Missing Item,7,45605,1
41586,Bedding,Poor Quality,2,47429,1
41587,Bedding,Poor Quality,8,48863,1
41588,Bedding,Poor Quality,7,45605,1
41589,Jewelry,Damage on Delivery,2,47429,1
41590,Groceries,Missing Item,8,48863,1
41591,Bedding,Poor Quality,7,45605,1
41592,Beauty Products,Missing Item,2,47429,1
41593,Stationery,Poor Quality,8,48863,1
41594,Groceries,Late Delivery,7,45605,1
41595,Bedding,Damage on Delivery,2,47429,1
41596,Beauty Products,Damage on Delivery,8,48863,1
41597,Footwear,Wrong Size,7,45605,1
41598,Furniture,Packaging Issues,2,47429,1
41599,Toys,Late Delivery,8,48863,1
41600,Clothing,Wrong Size,7,45605,1
41601,Bedding,Defective Item,2,47429,1
41602,Home Appliances,Damage on Delivery,8,48863,1
41603,Beauty Products,Missing Item,7,45605,1
41604,Toys,Damage on Delivery,2,47429,1
41605,Clothing,Incorrect Item Sent,8,48863,1
41606,Home Appliances,Missing Item,7,45605,1
41607,Home Appliances,Damage on Delivery,2,47429,1
41608,Beauty Products,Wrong Size,8,48863,1
41609,Groceries,Missing Item,7,45605,1
41610,Clothing,Missing Item,2,47429,1
41611,Electronics,Missing Item,8,48863,1
41612,Stationery,Packaging Issues,7,45605,1
41613,Books,Poor Quality,2,47429,1
41614,Beauty Products,Poor Quality,8,48863,1
41615,Books,Product Not As Described,7,45605,1
41616,Sports Equipment,Damage on Delivery,2,47429,1
41617,Books,Missing Item,8,48863,1
41618,Home Appliances,Wrong Size,7,45605,1
41619,Footwear,Poor Quality,2,47429,1
41620,Books,Poor Quality,8,48863,1
41621,Kitchenware,Poor Quality,7,45605,1
41622,Bedding,Poor Quality,2,47429,1
41623,Beauty Products,Defective Item,8,48863,1
41624,Beauty Products,Damage on Delivery,7,45605,1
41625,Toys,Missing Item,2,47429,1
41626,Garden Tools,Defective Item,8,48863,1
41627,Stationery,Poor Quality,7,45605,1
41628,Books,Product Not As Described,2,47429,1
41629,Beauty Products,Poor Quality,8,48863,1
41630,Garden Tools,Wrong Size,7,45605,1
41631,Books,Late Delivery,2,47429,1
41632,Electronics,Missing Item,8,48863,1
41633,Bedding,Damage on Delivery,7,45605,1
41634,Footwear,Wrong Size,2,47429,1
41635,Stationery,Poor Quality,8,48863,1
41636,Books,Poor Quality,7,45605,1
41637,Stationery,Packaging Issues,2,47429,1
41638,Kitchenware,Poor Quality,8,48863,1
41639,Jewelry,Defective Item,7,45605,1
41640,Kitchenware,Damage on Delivery,2,47429,1
41641,Kitchenware,Late Delivery,8,48863,1
41642,Footwear,Damage on Delivery,7,45605,1
41643,Stationery,Incorrect Item Sent,2,47429,1
41644,Kitchenware,Missing Item,8,48863,1
41645,Groceries,Missing Item,7,45605,1
41646,Electronics,Packaging Issues,2,47429,1
41647,Electronics,Damage on Delivery,8,48863,1
41648,Kitchenware,Damage on Delivery,7,45605,1
41649,Garden Tools,Incorrect Item Sent,2,47429,1
41650,Toys,Late Delivery,8,48863,1
41651,Kitchenware,Packaging Issues,7,45605,1
41652,Jewelry,Damage on Delivery,2,47429,1
41653,Stationery,Product Not As Described,8,48863,1
41654,Beauty Products,Missing Item,7,45605,1
41655,Groceries,Missing Item,2,47429,1
41656,Bedding,Damage on Delivery,8,48863,1
41657,Bedding,Missing Item,7,45605,1
41658,Stationery,Late Delivery,2,47429,1
41659,Home Appliances,Incorrect Item Sent,8,48863,1
41660,Home Appliances,Defective Item,7,45605,1
41661,Kitchenware,Missing Item,2,47429,1
41662,Jewelry,Damage on Delivery,8,48863,1
41663,Stationery,Defective Item,7,45605,1
41664,Books,Incorrect Item Sent,2,47429,1
41665,Books,Defective Item,8,48863,1
41666,Toys,Wrong Size,7,45605,1
41667,Groceries,Missing Item,2,47429,1
41668,Bedding,Missing Item,8,48863,1
41669,Kitchenware,Poor Quality,7,45605,1
41670,Stationery,Poor Quality,2,47429,1
41671,Jewelry,Wrong Size,8,48863,1
41672,Bedding,Poor Quality,7,45605,1
41673,Jewelry,Incorrect Item Sent,2,47429,1
41674,Stationery,Incorrect Item Sent,8,48863,1
41675,Bedding,Damage on Delivery,7,45605,1
41676,Toys,Defective Item,2,47429,1
41677,Beauty Products,Wrong Size,8,48863,1
41678,Garden Tools,Missing Item,7,45605,1
41679,Home Appliances,Poor Quality,2,47429,1
41680,Stationery,Packaging Issues,8,48863,1
41681,Bedding,Late Delivery,7,45605,1
41682,Toys,Product Not As Described,2,47429,1
41683,Jewelry,Missing Item,8,48863,1
41684,Kitchenware,Missing Item,7,45605,1
41685,Furniture,Missing Item,2,47429,1
41686,Groceries,Poor Quality,8,48863,1
41687,Toys,Damage on Delivery,7,45605,1
41688,Home Appliances,Late Delivery,2,47429,1
41689,Stationery,Wrong Size,8,48863,1
41690,Furniture,Missing Item,7,45605,1
41691,Toys,Missing Item,2,47429,1
41692,Furniture,Late Delivery,8,48863,1
41693,Footwear,Missing Item,7,45605,1
41694,Beauty Products,Missing Item,2,47429,1
41695,Books,Missing Item,8,48863,1
41696,Books,Missing Item,7,45605,1
41697,Stationery,Missing Item,2,47429,1
41698,Bedding,Wrong Size,8,48863,1
41699,Home Appliances,Wrong Size,7,45605,1
41700,Jewelry,Incorrect Item Sent,2,47429,1
41701,Bedding,Missing Item,8,48863,1
41702,Home Appliances,Missing Item,7,45605,1
41703,Groceries,Missing Item,2,47429,1
41704,Kitchenware,Missing Item,8,48863,1
41705,Footwear,Poor Quality,7,45605,1
41706,Books,Poor Quality,2,47429,1
41707,Books,Missing Item,8,48863,1
41708,Jewelry,Missing Item,7,45605,1
41709,Bedding,Late Delivery,2,47429,1
41710,Beauty Products,Defective Item,8,48863,1
41711,Groceries,Poor Quality,7,45605,1
41712,Kitchenware,Damage on Delivery,2,47429,1
41713,Books,Poor Quality,8,48863,1
41714,Stationery,Poor Quality,7,45605,1
41715,Kitchenware,Missing Item,2,47429,1
41716,Electronics,Missing Item,8,48863,1
41717,Books,Late Delivery,7,45605,1
41718,Kitchenware,Poor Quality,2,47429,1
41719,Clothing,Poor Quality,8,48863,1
41720,Garden Tools,Damage on Delivery,7,45605,1
41721,Bedding,Damage on Delivery,2,47429,1
41722,Home Appliances,Missing Item,8,48863,1
41723,Jewelry,Product Not As Described,7,45605,1
41724,Bedding,Damage on Delivery,2,47429,1
41725,Kitchenware,Incorrect Item Sent,8,48863,1
41726,Bedding,Defective Item,7,45605,1
41727,Groceries,Missing Item,2,47429,1
41728,Bedding,Damage on Delivery,8,48863,1
41729,Kitchenware,Poor Quality,7,45605,1
41730,Stationery,Wrong Size,2,47429,1
41731,Groceries,Missing Item,8,48863,1
41732,Bedding,Late Delivery,7,45605,1
41733,Kitchenware,Defective Item,2,47429,1
41734,Stationery,Wrong Size,8,48863,1
41735,Stationery,Damage on Delivery,7,45605,1
41736,Stationery,Defective Item,2,47429,1
41737,Stationery,Damage on Delivery,8,48863,1
41738,Footwear,Poor Quality,7,45605,1
41739,Kitchenware,Defective Item,2,47429,1
41740,Books,Missing Item,8,48863,1
41741,Stationery,Damage on Delivery,7,45605,1
41742,Books,Missing Item,2,47429,1
41743,Beauty Products,Incorrect Item Sent,8,48863,1
41744,Books,Poor Quality,7,45605,1
41745,Bedding,Missing Item,2,47429,1
41746,Jewelry,Damage on Delivery,8,48863,1
41747,Jewelry,Defective Item,7,45605,1
41748,Sports Equipment,Missing Item,2,47429,1
41749,Footwear,Late Delivery,8,48863,1
41750,Home Appliances,Poor Quality,7,45605,1
41751,Kitchenware,Missing Item,2,47429,1
41752,Kitchenware,Damage on Delivery,8,48863,1
41753,Jewelry,Product Not As Described,7,45605,1
41754,Kitchenware,Missing Item,2,47429,1
41755,Footwear,Damage on Delivery,8,48863,1
41756,Sports Equipment,Missing Item,7,45605,1
41757,Groceries,Damage on Delivery,2,47429,1
41758,Bedding,Late Delivery,8,48863,1
41759,Bedding,Missing Item,7,45605,1
41760,Bedding,Poor Quality,2,47429,1
41761,Stationery,Poor Quality,8,48863,1
41762,Groceries,Incorrect Item Sent,7,45605,1
41763,Home Appliances,Wrong Size,2,47429,1
41764,Electronics,Damage on Delivery,8,48863,1
41765,Kitchenware,Missing Item,7,45605,1
41766,Furniture,Incorrect Item Sent,2,47429,1
41767,Home Appliances,Poor Quality,8,48863,1
41768,Stationery,Packaging Issues,7,45605,1
41769,Toys,Damage on Delivery,2,47429,1
41770,Electronics,Missing Item,8,48863,1
41771,Electronics,Wrong Size,7,45605,1
41772,Home Appliances,Damage on Delivery,2,47429,1
41773,Beauty Products,Poor Quality,8,48863,1
41774,Toys,Missing Item,7,45605,1
41775,Footwear,Defective Item,2,47429,1
41776,Kitchenware,Missing Item,8,48863,1
41777,Furniture,Poor Quality,7,45605,1
41778,Books,Poor Quality,2,47429,1
41779,Kitchenware,Poor Quality,8,48863,1
41780,Books,Poor Quality,7,45605,1
41781,Bedding,Missing Item,2,47429,1
41782,Beauty Products,Damage on Delivery,8,48863,1
41783,Beauty Products,Poor Quality,7,45605,1
41784,Kitchenware,Wrong Size,2,47429,1
41785,Kitchenware,Wrong Size,8,48863,1
41786,Clothing,Defective Item,7,45605,1
41787,Kitchenware,Missing Item,2,47429,1
41788,Clothing,Missing Item,8,48863,1
41789,Books,Product Not As Described,7,45605,1
41790,Groceries,Damage on Delivery,2,47429,1
41791,Books,Late Delivery,8,48863,1
41792,Kitchenware,Damage on Delivery,7,45605,1
41793,Books,Poor Quality,2,47429,1
41794,Groceries,Missing Item,8,48863,1
41795,Kitchenware,Incorrect Item Sent,7,45605,1
41796,Jewelry,Late Delivery,2,47429,1
41797,Garden Tools,Poor Quality,8,48863,1
41798,Bedding,Wrong Size,7,45605,1
41799,Groceries,Poor Quality,2,47429,1
41800,Books,Packaging Issues,8,48863,1
41801,Groceries,Damage on Delivery,7,45605,1
41802,Kitchenware,Damage on Delivery,2,47429,1
41803,Beauty Products,Poor Quality,8,48863,1
41804,Bedding,Missing Item,7,45605,1
41805,Bedding,Poor Quality,2,47429,1
41806,Beauty Products,Poor Quality,8,48863,1
41807,Kitchenware,Incorrect Item Sent,7,45605,1
41808,Furniture,Missing Item,2,47429,1
41809,Beauty Products,Product Not As Described,8,48863,1
41810,Furniture,Missing Item,7,45605,1
41811,Groceries,Poor Quality,2,47429,1
41812,Bedding,Poor Quality,8,48863,1
41813,Bedding,Wrong Size,7,45605,1
41814,Groceries,Damage on Delivery,2,47429,1
41815,Footwear,Defective Item,8,48863,1
41816,Kitchenware,Late Delivery,7,45605,1
41817,Bedding,Poor Quality,2,47429,1
41818,Bedding,Missing Item,8,48863,1
41819,Beauty Products,Missing Item,7,45605,1
41820,Jewelry,Poor Quality,2,47429,1
41821,Kitchenware,Missing Item,8,48863,1
41822,Furniture,Late Delivery,7,45605,1
41823,Jewelry,Missing Item,2,47429,1
41824,Stationery,Poor Quality,8,48863,1
41825,Stationery,Incorrect Item Sent,7,45605,1
41826,Books,Defective Item,2,47429,1
41827,Bedding,Missing Item,8,48863,1
41828,Kitchenware,Defective Item,7,45605,1
41829,Bedding,Wrong Size,2,47429,1
41830,Electronics,Defective Item,8,48863,1
41831,Furniture,Poor Quality,7,45605,1
41832,Furniture,Poor Quality,2,47429,1
41833,Books,Poor Quality,8,48863,1
41834,Kitchenware,Incorrect Item Sent,7,45605,1
41835,Stationery,Damage on Delivery,2,47429,1
41836,Home Appliances,Poor Quality,8,48863,1
41837,Home Appliances,Wrong Size,7,45605,1
41838,Books,Poor Quality,2,47429,1
41839,Books,Poor Quality,8,48863,1
41840,Kitchenware,Missing Item,7,45605,1
41841,Stationery,Missing Item,2,47429,1
41842,Beauty Products,Missing Item,8,48863,1
41843,Kitchenware,Poor Quality,7,45605,1
41844,Garden Tools,Defective Item,2,47429,1
41845,Bedding,Wrong Size,8,48863,1
41846,Jewelry,Incorrect Item Sent,7,45605,1
41847,Groceries,Missing Item,2,47429,1
41848,Beauty Products,Late Delivery,8,48863,1
41849,Bedding,Missing Item,7,45605,1
41850,Kitchenware,Damage on Delivery,2,47429,1
41851,Bedding,Defective Item,8,48863,1
41852,Kitchenware,Incorrect Item Sent,7,45605,1
41853,Home Appliances,Defective Item,2,47429,1
41854,Kitchenware,Missing Item,8,48863,1
41855,Books,Wrong Size,7,45605,1
41856,Furniture,Packaging Issues,2,47429,1
41857,Furniture,Missing Item,8,48863,1
41858,Beauty Products,Defective Item,7,45605,1
41859,Books,Damage on Delivery,2,47429,1
41860,Home Appliances,Missing Item,8,48863,1
41861,Furniture,Damage on Delivery,7,45605,1
41862,Beauty Products,Damage on Delivery,2,47429,1
41863,Jewelry,Defective Item,8,48863,1
41864,Groceries,Missing Item,7,45605,1
41865,Footwear,Missing Item,2,47429,1
41866,Bedding,Missing Item,8,48863,1
41867,Kitchenware,Incorrect Item Sent,7,45605,1
41868,Stationery,Damage on Delivery,2,47429,1
41869,Electronics,Late Delivery,8,48863,1
41870,Stationery,Incorrect Item Sent,7,45605,1
41871,Books,Missing Item,2,47429,1
41872,Kitchenware,Damage on Delivery,8,48863,1
41873,Jewelry,Missing Item,7,45605,1
41874,Groceries,Defective Item,2,47429,1
41875,Jewelry,Damage on Delivery,8,48863,1
41876,Toys,Poor Quality,7,45605,1
41877,Bedding,Damage on Delivery,2,47429,1
41878,Kitchenware,Missing Item,8,48863,1
41879,Bedding,Late Delivery,7,45605,1
41880,Kitchenware,Damage on Delivery,2,47429,1
41881,Furniture,Poor Quality,8,48863,1
41882,Electronics,Missing Item,7,45605,1
41883,Toys,Wrong Size,2,47429,1
41884,Bedding,Damage on Delivery,8,48863,1
41885,Groceries,Defective Item,7,45605,1
41886,Groceries,Damage on Delivery,2,47429,1
41887,Books,Damage on Delivery,8,48863,1
41888,Beauty Products,Defective Item,7,45605,1
41889,Stationery,Missing Item,2,47429,1
41890,Kitchenware,Defective Item,8,48863,1
41891,Books,Defective Item,7,45605,1
41892,Kitchenware,Missing Item,2,47429,1
41893,Beauty Products,Defective Item,8,48863,1
41894,Furniture,Damage on Delivery,7,45605,1
41895,Clothing,Damage on Delivery,2,47429,1
41896,Home Appliances,Wrong Size,8,48863,1
41897,Toys,Damage on Delivery,7,45605,1
41898,Beauty Products,Product Not As Described,2,47429,1
41899,Jewelry,Incorrect Item Sent,8,48863,1
41900,Footwear,Damage on Delivery,7,45605,1
41901,Bedding,Missing Item,2,47429,1
41902,Stationery,Late Delivery,8,48863,1
41903,Books,Poor Quality,7,45605,1
41904,Kitchenware,Damage on Delivery,2,47429,1
41905,Bedding,Poor Quality,8,48863,1
41906,Groceries,Wrong Size,7,45605,1
41907,Jewelry,Incorrect Item Sent,2,47429,1
41908,Electronics,Missing Item,8,48863,1
41909,Beauty Products,Damage on Delivery,7,45605,1
41910,Beauty Products,Missing Item,2,47429,1
41911,Jewelry,Damage on Delivery,8,48863,1
41912,Kitchenware,Missing Item,7,45605,1
41913,Footwear,Damage on Delivery,2,47429,1
41914,Kitchenware,Late Delivery,8,48863,1
41915,Bedding,Damage on Delivery,7,45605,1
41916,Stationery,Missing Item,2,47429,1
41917,Kitchenware,Defective Item,8,48863,1
41918,Home Appliances,Poor Quality,7,45605,1
41919,Clothing,Defective Item,2,47429,1
41920,Books,Poor Quality,8,48863,1
41921,Bedding,Wrong Size,7,45605,1
41512,Groceries,Damage on Delivery,8,48863,1
41513,Kitchenware,Wrong Size,7,45605,1
41514,Books,Packaging Issues,2,47429,1
41515,Jewelry,Missing Item,8,48863,1
41516,Books,Late Delivery,7,45605,1
41517,Stationery,Wrong Size,2,47429,1
41518,Kitchenware,Missing Item,8,48863,1
41519,Books,Packaging Issues,7,45605,1
41520,Beauty Products,Damage on Delivery,2,47429,1
41521,Home Appliances,Missing Item,8,48863,1
41522,Kitchenware,Missing Item,7,45605,1
41523,Home Appliances,Incorrect Item Sent,2,47429,1
41524,Bedding,Missing Item,8,48863,1
41525,Home Appliances,Wrong Size,7,45605,1
41526,Home Appliances,Wrong Size,2,47429,1
41527,Books,Late Delivery,8,48863,1
41528,Bedding,Wrong Size,7,45605,1
41529,Stationery,Missing Item,2,47429,1
41530,Books,Poor Quality,8,48863,1
41531,Kitchenware,Poor Quality,7,45605,1
41532,Kitchenware,Defective Item,2,47429,1
41533,Bedding,Late Delivery,8,48863,1
41534,Books,Defective Item,7,45605,1
41535,Electronics,Product Not As Described,2,47429,1
41536,Footwear,Damage on Delivery,8,48863,1
41537,Books,Poor Quality,7,45605,1
41538,Kitchenware,Defective Item,2,47429,1
41539,Bedding,Missing Item,8,48863,1
41540,Kitchenware,Missing Item,7,45605,1
41541,Home Appliances,Poor Quality,2,47429,1
41542,Electronics,Damage on Delivery,8,48863,1
41543,Jewelry,Incorrect Item Sent,7,45605,1
